cust_id,HHIncBand,AgeBrkt,Gdr,HomeOwn,FavSport
113902,150k+,35-44,M,,Football
101677,35-75k,18 to 24,F,tenant,tennis
115626,Under35,45-54,M,owner,tennis
110427,150k+,70,F,,Baseball
107809,HighIncome,18 to 24,M,Owns,golf
107341,Low,18-24,F,,
117218,35-75k,45-54,M,Owns,Basketball
111529,HighIncome,25-34,F,,tennis
114962,35_75,18-24,M,,motorsport
100002,Low,45-54,F,,
104988,150kplus,25-34,F,Owns,Soccer
115307,150k+,18 to 24,M,tenant,tennis
113039,MedHigh,70,F,Owns,Football
110649,Under35,25_34,F,owner,motorsport
111387,35_75,25_34,F,Owns,
101214,Low,18-24,M,owner,
108869,150k+,65+,F,rent,MMA
112102,75-150k,25_34,M,own,Football
102281,0-35k,55-64,M,rent,MMA
108864,Low,55-64,F,tenant,Football
112384,MedHigh,25-34,F,rent,tennis
119188,150kplus,25-34,O,own,MMA
114195,Low,55-64,M,,Football
103887,150k+,25_34,F,own,motorsport
105507,150kplus,18 to 24,F,own,Football
116434,35_75,18-24,M,rent,MMA
108839,MedHigh,35-44,F,,Baseball
106594,35-75k,65+,M,Owns,golf
107064,HighIncome,35-44,F,own,
118756,Under35,45-54,F,,golf
119463,75to150,70,F,,
116114,Low,45-54,F,,MMA
118224,35-75k,55-64,F,Owns,Hockey
105967,75to150,65+,F,,motorsport
111995,HighIncome,18-24,F,owner,Baseball
101370,35-75k,25-34,F,,motorsport
113471,Under35,70,M,,MMA
102852,MedHigh,65+,F,tenant,
112504,35-75k,55-64,F,,MMA
117464,150k+,65+,M,owner,Soccer
117715,35-75k,18-24,F,,
102648,Under35,55-64,M,rent,golf
106831,35_75,25-34,M,own,Soccer
101978,MedHigh,25-34,F,own,esports
112123,35-75k,18 to 24,F,own,Hockey
116020,Under35,35-44,F,rent,esports
113737,35-75k,70,F,,Basketball
115906,75to150,45-54,M,tenant,MMA
107141,Under35,18 to 24,F,Owns,Baseball
109755,150kplus,65+,M,,Basketball
112260,35_75,55-64,F,Owns,Baseball
105146,Low,18-24,M,,Basketball
113040,75to150,45-54,F,tenant,Basketball
119911,35-75k,65+,M,,Baseball
112447,Under35,18 to 24,M,tenant,Soccer
101273,Under35,25_34,M,,motorsport
114766,35_75,65+,M,Owns,MMA
119595,Under35,18-24,M,owner,Hockey
106877,MedHigh,25-34,F,rent,Baseball
101362,Low,70,F,owner,
101011,Low,25-34,M,owner,Baseball
116630,75to150,25-34,F,Owns,
115037,150k+,25_34,M,Owns,golf
110511,35_75,18-24,M,own,
110615,150k+,18-24,F,Owns,tennis
112612,0-35k,25-34,F,Owns,
114663,MedHigh,65+,F,own,golf
100806,150kplus,55-64,F,Owns,motorsport
115771,75to150,65+,M,owner,Baseball
115310,75-150k,25_34,F,rent,
103930,MedHigh,18-24,F,,Hockey
105374,35-75k,65+,F,Owns,
111119,75-150k,25-34,M,Owns,MMA
119654,MedHigh,35-44,F,rent,esports
110083,Low,70,M,Owns,
108447,Under35,18 to 24,M,tenant,esports
106916,150k+,70,M,tenant,motorsport
114295,Under35,55-64,M,owner,Basketball
110981,Under35,18 to 24,F,owner,Hockey
104678,35-75k,45-54,M,Owns,Soccer
103619,35-75k,18 to 24,O,,
111230,Low,35-44,F,own,Football
101574,Under35,25_34,F,,Football
103164,0-35k,65+,F,tenant,esports
101390,150kplus,65+,F,own,motorsport
107812,150kplus,18-24,M,rent,Soccer
105256,HighIncome,65+,M,own,MMA
103290,Low,18 to 24,M,,Baseball
117447,0-35k,35-44,M,Owns,Basketball
111557,75to150,18-24,M,rent,Soccer
114290,150k+,18 to 24,F,,
105589,35-75k,18-24,F,Owns,Baseball
110714,35_75,55-64,F,owner,Football
102773,150kplus,25-34,M,owner,MMA
107193,150kplus,45-54,M,Owns,esports
117397,150k+,70,F,,Hockey
114225,75-150k,18 to 24,F,owner,motorsport
103069,35-75k,55-64,F,,motorsport
118313,150k+,45-54,F,own,esports
118964,75-150k,35-44,F,own,
107465,HighIncome,45-54,F,owner,golf
114470,150k+,45-54,F,rent,Hockey
102280,Low,25_34,F,owner,Basketball
103856,150kplus,45-54,F,rent,esports
110085,150k+,55-64,F,owner,tennis
103552,150k+,65+,M,,
119995,150k+,55-64,M,owner,golf
100758,35_75,35-44,F,rent,esports
114318,0-35k,45-54,F,Owns,Soccer
113066,HighIncome,25_34,M,tenant,tennis
104035,Low,55-64,M,Owns,Soccer
118940,35-75k,65+,F,owner,Basketball
118326,HighIncome,55-64,F,,motorsport
103718,150k+,25_34,F,own,golf
104019,MedHigh,25-34,M,own,golf
105073,35_75,70,M,Owns,Football
112302,HighIncome,35-44,,Owns,golf
104303,Low,25_34,M,,Baseball
107473,75to150,18-24,M,own,Basketball
111106,Low,25-34,F,tenant,Hockey
107693,0-35k,18 to 24,M,own,MMA
107102,Under35,18-24,M,Owns,golf
108535,35_75,18 to 24,O,owner,golf
101265,MedHigh,70,F,,tennis
101504,Low,25-34,M,rent,tennis
109910,150kplus,45-54,M,tenant,Hockey
108975,Low,55-64,M,,golf
106029,0-35k,45-54,F,own,esports
106351,0-35k,25_34,F,,
108016,Low,18 to 24,,Owns,tennis
117328,0-35k,65+,M,Owns,esports
105719,HighIncome,65+,F,rent,Hockey
110892,MedHigh,18 to 24,M,,Football
102101,75-150k,65+,M,,Soccer
118071,150kplus,18-24,M,Owns,Basketball
109944,HighIncome,18 to 24,M,tenant,Baseball
100974,HighIncome,18 to 24,M,own,golf
113948,75-150k,25-34,M,,golf
113170,0-35k,55-64,O,own,golf
113533,Low,25_34,M,owner,
104785,0-35k,35-44,M,owner,tennis
104685,150k+,18 to 24,M,own,MMA
118198,0-35k,35-44,M,own,Soccer
101729,Low,18 to 24,M,tenant,golf
119535,35-75k,35-44,M,owner,golf
117409,35_75,70,M,Owns,tennis
116454,150k+,70,F,,Hockey
114507,HighIncome,65+,F,,Basketball
103914,HighIncome,25-34,F,tenant,
101164,MedHigh,65+,M,tenant,esports
102249,Under35,25-34,M,owner,
102329,0-35k,25_34,F,Owns,motorsport
101718,75to150,18 to 24,M,own,MMA
110733,Low,18 to 24,M,Owns,Football
119743,HighIncome,18-24,F,Owns,Basketball
118237,150k+,55-64,M,tenant,Baseball
102986,Low,55-64,F,tenant,tennis
118225,Low,55-64,M,,Football
113565,35-75k,65+,M,,Baseball
109675,MedHigh,25_34,F,tenant,Hockey
119201,Low,70,F,rent,Baseball
108397,35_75,65+,M,,Hockey
103586,HighIncome,55-64,F,own,tennis
118285,35_75,25-34,M,,
114212,150k+,25-34,M,owner,esports
104555,150k+,18 to 24,M,own,MMA
111627,75-150k,65+,M,Owns,golf
111872,75to150,35-44,M,,Hockey
114864,35_75,25_34,M,rent,motorsport
109142,Low,18 to 24,F,owner,Hockey
115750,0-35k,65+,F,,Football
119386,35_75,25-34,M,owner,MMA
985679,0-35k,55-64,F,tenant,MMA
119943,75-150k,18-24,M,Owns,MMA
118364,75-150k,65+,,tenant,golf
112336,Low,18-24,M,rent,Baseball
100751,75-150k,35-44,M,tenant,golf
112785,150kplus,35-44,F,tenant,golf
107421,0-35k,65+,F,Owns,esports
102269,Low,65+,M,tenant,Soccer
109423,150kplus,70,M,,esports
108672,MedHigh,25-34,F,rent,Football
110816,35-75k,25-34,,,MMA
107302,Low,25-34,M,tenant,Hockey
117785,0-35k,55-64,F,owner,MMA
119729,0-35k,18 to 24,F,,motorsport
106691,35-75k,25-34,F,Owns,Soccer
111958,75to150,70,F,Owns,Basketball
117519,35-75k,65+,M,,MMA
118414,Under35,35-44,M,tenant,tennis
109799,0-35k,70,M,own,Hockey
100135,150kplus,35-44,M,rent,golf
114898,HighIncome,70,F,owner,
111782,150k+,18 to 24,F,owner,esports
114681,75-150k,25_34,M,,Basketball
104492,150k+,55-64,M,rent,golf
113865,Low,25_34,F,rent,Hockey
105521,75-150k,35-44,F,owner,motorsport
106736,0-35k,65+,F,rent,Hockey
106309,75to150,18 to 24,F,rent,Soccer
110475,HighIncome,65+,,,Baseball
108153,0-35k,70,F,owner,tennis
100598,Under35,25-34,M,owner,motorsport
111427,75-150k,65+,F,,golf
112798,MedHigh,25_34,M,tenant,Football
109999,Under35,25-34,F,Owns,golf
104434,150k+,18 to 24,M,tenant,motorsport
116936,35-75k,25_34,F,owner,
118754,150kplus,18-24,M,tenant,MMA
119354,0-35k,65+,M,tenant,Hockey
111885,150kplus,25_34,M,owner,golf
109358,MedHigh,25-34,M,rent,Basketball
114312,HighIncome,45-54,M,,esports
110574,MedHigh,35-44,M,,MMA
117033,150k+,18 to 24,M,tenant,golf
107013,75-150k,25-34,M,tenant,esports
104200,150kplus,25-34,F,rent,Football
101215,35-75k,25-34,M,Owns,Hockey
117320,150kplus,45-54,F,owner,Hockey
103051,35_75,18 to 24,M,own,Football
113182,150kplus,65+,F,own,esports
110225,35_75,18 to 24,F,tenant,MMA
110003,35_75,55-64,F,Owns,golf
119344,150k+,45-54,,Owns,tennis
110040,Low,25-34,M,own,golf
106206,150k+,45-54,F,,Football
107505,35-75k,18 to 24,F,,Soccer
114564,75-150k,18 to 24,F,tenant,MMA
106675,150k+,25-34,F,tenant,Soccer
113593,35-75k,45-54,M,rent,golf
103529,150kplus,18-24,M,owner,esports
119104,150k+,55-64,M,owner,golf
118640,35-75k,70,M,Owns,Baseball
119520,150k+,18 to 24,M,owner,MMA
112432,35-75k,18-24,F,tenant,MMA
115957,75to150,35-44,F,Owns,Football
119362,75to150,18-24,M,owner,Football
110558,35_75,55-64,F,own,MMA
118784,Low,45-54,M,tenant,tennis
115765,150kplus,35-44,O,rent,Football
106848,Under35,25-34,F,,Hockey
104366,150k+,70,M,own,motorsport
107127,Under35,65+,F,tenant,Football
116704,75to150,25_34,M,rent,tennis
939443,35_75,55-64,M,,esports
100299,HighIncome,35-44,F,Owns,
110356,150kplus,55-64,M,own,motorsport
108817,Under35,18-24,M,,Football
113766,Under35,25_34,F,rent,
106295,Low,55-64,M,tenant,tennis
119229,Low,18 to 24,M,owner,esports
106018,75-150k,25-34,F,,Baseball
103121,75to150,45-54,F,Owns,Soccer
110646,HighIncome,55-64,F,own,golf
117649,75-150k,65+,F,rent,Soccer
114928,35-75k,70,M,owner,Football
118588,150k+,45-54,M,,golf
107398,75to150,18 to 24,F,rent,Hockey
115465,0-35k,18-24,F,owner,Soccer
108931,75to150,18-24,M,tenant,motorsport
107712,150k+,25-34,M,rent,golf
110765,Low,65+,F,rent,golf
116628,HighIncome,65+,O,,Basketball
109004,MedHigh,18-24,F,tenant,Basketball
100344,35-75k,18 to 24,F,,motorsport
109064,MedHigh,25-34,F,tenant,Hockey
106868,Low,35-44,F,rent,esports
116763,75-150k,18 to 24,M,owner,golf
109508,MedHigh,35-44,F,tenant,Soccer
103166,Low,65+,M,own,Soccer
107373,150k+,25-34,F,Owns,motorsport
112771,Low,45-54,M,owner,Hockey
100520,150kplus,45-54,F,,tennis
103616,0-35k,65+,M,tenant,Baseball
102607,Low,18-24,F,own,Football
119238,MedHigh,70,M,owner,
117179,35_75,35-44,M,owner,Soccer
113820,35_75,65+,F,Owns,motorsport
108908,HighIncome,70,F,,Basketball
117941,75-150k,55-64,F,Owns,motorsport
105705,HighIncome,25-34,,,MMA
113494,Under35,25_34,M,own,Soccer
116529,HighIncome,35-44,M,owner,Hockey
114119,75-150k,70,F,,Basketball
113038,MedHigh,25-34,F,tenant,Soccer
111959,Under35,45-54,M,,
108008,75to150,25-34,F,,
110182,0-35k,35-44,M,,
112576,Under35,35-44,M,own,Basketball
116800,150k+,35-44,M,own,motorsport
102856,Low,55-64,F,rent,Basketball
108279,150k+,18-24,M,Owns,Hockey
114285,75to150,55-64,M,Owns,motorsport
107976,0-35k,25-34,M,rent,
112526,75to150,18-24,F,tenant,Football
113410,35_75,45-54,F,rent,golf
116035,0-35k,25_34,F,own,Hockey
116493,150k+,45-54,F,own,Basketball
113229,0-35k,25-34,F,own,Football
119779,35-75k,35-44,M,,motorsport
104529,75-150k,45-54,F,Owns,
106259,150kplus,35-44,F,owner,Baseball
104625,0-35k,18-24,M,owner,Hockey
101770,0-35k,65+,F,rent,
115081,150k+,25_34,F,own,Baseball
102089,75to150,18 to 24,F,Owns,tennis
112966,MedHigh,35-44,M,owner,tennis
108595,Under35,18 to 24,F,rent,tennis
105759,150k+,55-64,M,rent,Baseball
100983,35_75,70,M,,
107612,150kplus,65+,M,rent,Baseball
110834,75to150,45-54,M,,Football
119980,150kplus,65+,F,Owns,Basketball
115147,150k+,45-54,F,own,
108884,0-35k,65+,M,Owns,
107777,MedHigh,70,M,Owns,Football
118688,Low,45-54,M,Owns,Hockey
109694,35-75k,65+,M,owner,golf
104241,150k+,25_34,M,own,MMA
110849,75to150,25-34,F,Owns,Basketball
104615,35_75,65+,F,rent,Baseball
115130,Low,65+,F,,motorsport
106050,150kplus,25_34,M,,Soccer
115959,150k+,55-64,M,owner,
117239,MedHigh,65+,F,owner,golf
112804,Low,55-64,M,Owns,Football
103416,150k+,35-44,F,owner,esports
101899,35_75,18-24,F,rent,
100832,MedHigh,25-34,F,Owns,motorsport
106492,75-150k,25_34,M,tenant,motorsport
111808,75to150,55-64,F,Owns,esports
118367,HighIncome,65+,F,tenant,MMA
108006,35_75,35-44,M,owner,Hockey
104812,35_75,65+,M,tenant,motorsport
102180,75-150k,18 to 24,F,Owns,Basketball
111030,75to150,45-54,F,Owns,Football
103712,Under35,18-24,M,owner,motorsport
106333,35_75,55-64,M,Owns,tennis
103037,HighIncome,70,F,,Football
116348,150k+,18 to 24,F,rent,Football
115249,0-35k,25_34,M,,tennis
101439,MedHigh,45-54,M,,
117865,75-150k,70,F,own,Hockey
115625,75to150,25-34,M,owner,Baseball
971062,MedHigh,55-64,M,rent,golf
113466,MedHigh,70,M,,Soccer
108709,150kplus,35-44,M,rent,MMA
115101,150kplus,55-64,M,,MMA
114186,150k+,55-64,F,,Basketball
109872,150k+,25_34,M,Owns,Soccer
109890,Under35,18 to 24,M,owner,motorsport
108071,0-35k,18 to 24,F,owner,MMA
101210,Under35,45-54,F,,Baseball
110468,150kplus,25-34,M,,Soccer
110524,150k+,65+,M,rent,Soccer
111468,75to150,25-34,F,Owns,esports
100630,Low,18-24,M,owner,golf
119715,0-35k,35-44,F,own,Soccer
113160,75-150k,25_34,M,,MMA
109624,150k+,18 to 24,M,own,Baseball
115430,Under35,18 to 24,M,Owns,tennis
100238,Under35,18 to 24,F,,esports
900378,35-75k,18-24,M,Owns,Football
106310,150kplus,18 to 24,M,Owns,golf
100073,0-35k,65+,F,owner,esports
116996,Low,18 to 24,M,own,golf
109275,0-35k,45-54,M,,Hockey
112391,35_75,25-34,F,tenant,tennis
116167,35_75,70,F,Owns,MMA
110809,150k+,65+,M,rent,Basketball
101435,MedHigh,70,F,,
117505,Under35,35-44,F,Owns,Basketball
108088,Under35,55-64,M,,motorsport
115183,Low,25_34,M,own,esports
103576,HighIncome,35-44,M,Owns,golf
102327,150k+,35-44,F,,Soccer
119415,35_75,18 to 24,M,,Football
118707,75-150k,18 to 24,F,owner,Hockey
113092,150kplus,65+,M,,esports
108505,0-35k,55-64,F,own,MMA
105615,0-35k,55-64,F,tenant,tennis
113882,0-35k,45-54,F,Owns,golf
103146,Under35,18-24,M,owner,tennis
102840,35-75k,25_34,F,,motorsport
107218,Under35,18-24,F,,Basketball
119291,MedHigh,55-64,F,owner,Soccer
101684,0-35k,55-64,M,owner,esports
102874,75-150k,35-44,M,,Baseball
116500,0-35k,18 to 24,M,,tennis
101379,MedHigh,65+,F,,esports
119390,Under35,25_34,F,,
105676,0-35k,70,M,,Baseball
117386,150k+,25_34,M,rent,motorsport
108161,35-75k,25_34,M,,tennis
111632,Under35,55-64,F,,Baseball
116032,75-150k,55-64,M,Owns,golf
119802,75to150,45-54,F,,golf
115228,0-35k,25-34,M,,Football
110695,75to150,18 to 24,M,rent,motorsport
112529,Under35,70,F,own,Hockey
113953,35-75k,25_34,M,,golf
117860,Low,35-44,F,rent,MMA
118923,0-35k,35-44,M,rent,Soccer
109490,35-75k,18 to 24,M,,motorsport
113726,Low,45-54,F,owner,Basketball
106914,35_75,70,M,Owns,esports
115641,150k+,65+,M,,
119639,150k+,55-64,F,,Hockey
113400,75-150k,70,F,own,Baseball
112217,Under35,25-34,F,Owns,esports
119741,35_75,25_34,M,,MMA
116266,35_75,18 to 24,O,tenant,Soccer
117439,0-35k,55-64,O,tenant,golf
108410,75to150,55-64,F,tenant,MMA
111406,35_75,70,M,Owns,Baseball
114541,35-75k,55-64,M,Owns,Soccer
104949,150k+,65+,F,tenant,MMA
100039,Low,45-54,F,tenant,
101787,Under35,25-34,F,owner,Hockey
117827,150kplus,25-34,F,,Hockey
101531,Low,70,M,,
118059,75-150k,18-24,M,tenant,tennis
116118,150k+,18 to 24,M,,MMA
112006,75-150k,65+,M,rent,Basketball
114982,HighIncome,45-54,M,tenant,Hockey
105620,150k+,35-44,F,Owns,
111034,MedHigh,25_34,F,owner,motorsport
105742,Low,55-64,O,owner,Hockey
104941,150kplus,18-24,F,tenant,golf
115583,75to150,65+,F,,esports
106515,150kplus,70,F,own,Hockey
114258,35-75k,35-44,F,tenant,tennis
118123,75to150,45-54,M,owner,golf
114722,150kplus,25_34,M,,Hockey
118693,150kplus,65+,F,rent,esports
112063,Under35,55-64,M,tenant,Basketball
117108,Under35,45-54,M,rent,golf
103749,HighIncome,18 to 24,M,tenant,Football
103452,75to150,18 to 24,M,,tennis
106049,75to150,18 to 24,F,owner,MMA
105775,Low,65+,M,Owns,Football
116836,150k+,65+,M,own,Football
112387,75to150,70,M,,MMA
104116,0-35k,65+,M,owner,motorsport
104137,150k+,25-34,M,,golf
102566,MedHigh,55-64,M,,Basketball
101187,150k+,18-24,F,,Football
101743,MedHigh,65+,F,rent,MMA
105203,150kplus,25_34,M,rent,Baseball
101730,Under35,65+,F,own,Basketball
954064,HighIncome,18 to 24,F,own,
112927,150k+,25_34,,owner,
104111,75-150k,18-24,M,Owns,motorsport
102973,35_75,18-24,F,rent,Hockey
110123,150k+,45-54,M,Owns,golf
100358,0-35k,25_34,M,,
112021,HighIncome,25_34,O,tenant,Basketball
107633,150kplus,25-34,M,owner,esports
108214,150k+,18-24,F,tenant,Football
116692,150k+,18-24,M,own,Soccer
112783,35-75k,25_34,O,tenant,Soccer
105773,150k+,55-64,F,tenant,Basketball
117113,35_75,18 to 24,F,tenant,Hockey
119478,MedHigh,55-64,M,own,Soccer
113875,75to150,35-44,F,,Football
114381,35-75k,25_34,M,tenant,esports
103031,MedHigh,25_34,F,owner,
112314,150kplus,55-64,M,owner,motorsport
107498,150kplus,25-34,M,Owns,Hockey
101558,35_75,65+,M,rent,tennis
107120,75to150,55-64,F,,Baseball
100248,75-150k,35-44,F,rent,Soccer
101872,Low,65+,M,,MMA
112249,75to150,25-34,M,Owns,Baseball
116804,Low,55-64,F,owner,
112824,35_75,18 to 24,F,own,Hockey
101550,MedHigh,65+,F,own,MMA
106219,75to150,65+,M,,golf
115013,35-75k,35-44,M,,MMA
115244,75to150,18 to 24,M,,tennis
105979,MedHigh,18 to 24,F,owner,esports
112942,75-150k,45-54,F,tenant,Baseball
107240,150k+,18-24,F,own,motorsport
114201,Low,25_34,F,own,Football
102125,35-75k,70,F,,motorsport
116326,75to150,65+,M,tenant,Baseball
955491,35-75k,55-64,M,rent,MMA
114097,Low,55-64,F,rent,golf
117917,Low,25-34,M,Owns,Basketball
114934,Low,18-24,M,Owns,Basketball
101411,75-150k,45-54,F,own,esports
107824,Low,25_34,,,MMA
112433,75to150,65+,M,rent,tennis
101596,Low,18-24,F,,MMA
101102,Under35,45-54,F,rent,Hockey
116998,150k+,18 to 24,M,tenant,golf
118443,HighIncome,18 to 24,M,,
107468,150k+,35-44,M,Owns,Hockey
102568,Low,70,M,own,tennis
119541,0-35k,55-64,M,owner,Hockey
112138,MedHigh,35-44,F,tenant,Football
117760,150kplus,35-44,M,Owns,Baseball
119145,35-75k,55-64,F,owner,
110955,150k+,25-34,M,Owns,Soccer
103256,35_75,65+,M,,
113349,150k+,25-34,M,own,tennis
114089,35_75,18-24,F,owner,Basketball
116230,75-150k,70,F,own,MMA
113176,75to150,18 to 24,M,own,
101745,35-75k,25-34,F,owner,Hockey
103470,75to150,25-34,M,rent,tennis
116632,75to150,55-64,M,Owns,Hockey
108594,MedHigh,18-24,F,tenant,Baseball
111560,Under35,25-34,F,,esports
101567,75to150,70,M,rent,golf
116013,35_75,35-44,F,Owns,Football
119469,35_75,25-34,F,,
117875,35_75,18 to 24,M,,tennis
113949,150k+,18-24,F,,Baseball
103032,HighIncome,35-44,M,own,Football
106726,150k+,25-34,F,rent,motorsport
112226,Under35,25-34,M,own,Basketball
119006,HighIncome,25_34,F,rent,Basketball
114052,35_75,55-64,M,tenant,Soccer
111911,150k+,45-54,F,,esports
111437,HighIncome,18-24,F,,Soccer
117861,Under35,25_34,M,owner,golf
116915,75to150,35-44,F,,Baseball
116220,MedHigh,18 to 24,F,tenant,Football
103628,75to150,18-24,M,,golf
117473,150k+,65+,F,owner,Football
102734,Under35,18 to 24,F,tenant,MMA
104249,75to150,35-44,F,,MMA
113364,150kplus,70,M,,Football
101786,HighIncome,35-44,F,,golf
102934,35_75,45-54,M,owner,Basketball
107958,150kplus,25_34,M,owner,Soccer
116943,150kplus,25-34,F,tenant,Football
109773,0-35k,25-34,F,tenant,golf
112915,35_75,65+,F,Owns,golf
115033,75to150,35-44,F,,tennis
119371,35-75k,70,F,own,Baseball
105970,150k+,55-64,M,,motorsport
117951,Low,70,M,own,Baseball
117077,Low,65+,F,,Baseball
111520,75-150k,25-34,M,own,motorsport
104789,75to150,45-54,M,,Football
113366,35-75k,18 to 24,M,,Soccer
104619,35-75k,65+,F,,esports
103527,75to150,25-34,F,own,Basketball
114275,MedHigh,70,M,,motorsport
106662,35-75k,65+,M,rent,Football
115435,0-35k,25-34,F,owner,golf
111224,35_75,25-34,F,,golf
106762,Under35,35-44,F,tenant,motorsport
117542,35_75,45-54,M,,MMA
111570,150kplus,25-34,F,Owns,tennis
110420,35-75k,70,F,,MMA
112176,75-150k,25-34,F,,motorsport
113377,150k+,45-54,M,,golf
119468,0-35k,18 to 24,M,own,
114028,0-35k,45-54,F,rent,Football
103876,HighIncome,18-24,F,Owns,motorsport
104044,Low,25_34,M,tenant,Basketball
118866,35-75k,45-54,F,owner,golf
108037,Under35,35-44,M,Owns,Basketball
104197,35_75,45-54,M,,tennis
102995,MedHigh,70,M,tenant,
105973,75to150,45-54,F,,golf
116031,150kplus,25-34,M,owner,
102965,75-150k,18-24,F,Owns,motorsport
109248,MedHigh,25-34,F,own,Baseball
101919,MedHigh,35-44,F,owner,Hockey
109486,MedHigh,70,F,own,esports
105238,Low,55-64,M,tenant,Baseball
106095,35-75k,70,F,,esports
112989,150k+,25_34,M,rent,Hockey
117555,Low,18 to 24,M,owner,golf
119833,MedHigh,65+,M,tenant,esports
116694,150k+,70,F,rent,motorsport
110096,150k+,25_34,M,tenant,motorsport
114319,0-35k,55-64,,,esports
109476,35-75k,65+,M,rent,Basketball
110327,0-35k,45-54,F,,tennis
113804,MedHigh,70,F,Owns,Football
110915,75to150,70,F,rent,Hockey
116142,150k+,18 to 24,F,,tennis
103869,Low,35-44,F,owner,Basketball
110797,35-75k,25-34,M,own,
117430,35-75k,70,F,,motorsport
102969,150k+,25-34,M,Owns,tennis
103388,150kplus,65+,M,Owns,Soccer
104040,Under35,65+,F,,MMA
106790,150k+,18-24,F,owner,golf
113083,35_75,55-64,M,tenant,esports
119710,150k+,65+,F,,motorsport
111425,35_75,45-54,M,,
103237,35-75k,18-24,M,rent,golf
101925,MedHigh,18 to 24,F,Owns,MMA
102669,150k+,25_34,F,,golf
919899,Low,18-24,F,owner,Basketball
103168,Under35,55-64,M,rent,tennis
106470,150k+,65+,M,,Soccer
115512,35_75,25_34,M,tenant,Soccer
110028,0-35k,45-54,F,tenant,golf
115688,35_75,65+,F,,esports
115365,Low,25-34,F,owner,Football
115661,35_75,35-44,F,own,Hockey
909315,150k+,25-34,M,tenant,Baseball
101918,35_75,25-34,F,,Soccer
112135,75to150,45-54,F,,Basketball
107930,150k+,70,F,,esports
104146,HighIncome,55-64,F,owner,golf
110054,150k+,18-24,M,tenant,
