ScanId,Evt,Bc,ScanTs,Gate,Valid
9003484,EVT00045,B601861-2-939,4/26/2025 15:40,G3,1
9003485,EVT00047,B601861-3-549,12/10/2024 4:37,North,0
9003486,EVT00052,B601862-1-967,12/13/2024 2:16,Club,1
9003487,EVT00034,B601862-2-620,12/19/2024 2:46,VIP,1
9003488,EVT00071,B601862-3-973,3/4/2025 13:41,North,1
9003489,EVT00027,B601863-1-814,10/11/2024 6:15,Club,1
9003490,EVT00037,B601864-1-875,12/6/2024 23:45,South,1
9003491,EVT00042,B601864-2-223,1/9/2025 13:32,Club,1
9003492,EVT00077,B601864-3-762,11/27/2024 18:39,North,1
9003493,EVT00038,B601865-1-722,12/20/2024 23:52,South,1
9003494,EVT00001,B601865-2-656,4/12/2025 17:21,North,1
9003495,EVT00072,B601865-3-351,1/29/2025 11:22,VIP,1
9003496,EVT00029,B601866-1-881,11/17/2024 16:07,G2,1
9003497,EVT00048,B601866-2-496,11/16/2024 8:59,G3,1
9003498,EVT00046,B601866-3-280,4/16/2025 20:06,North,1
9003499,EVT00035,B601867-1-918,10/21/2024 5:48,South,1
9003500,EVT00027,B601867-2-434,2/13/2025 5:48,South,1
9003501,EVT00047,B601867-3-414,12/22/2024 9:53,South,1
9003502,EVT00067,B601871-1-221,4/30/2025 14:48,VIP,1
9003503,EVT00059,B601872-1-528,4/15/2025 13:11,Club,1
9003504,EVT00045,B601872-2-902,4/23/2025 11:28,South,1
9003505,EVT00020,B601872-3-617,10/9/2024 8:31,VIP,1
9003506,EVT00036,B601872-4-787,2/25/2025 20:46,VIP,1
9003507,EVT00068,B601872-5-534,10/9/2024 14:34,Club,1
9003508,EVT00053,B601873-1-926,2/13/2025 0:54,VIP,1
9003509,EVT00063,B601874-1-843,4/13/2025 22:14,Club,1
9003510,EVT00072,B601874-2-797,4/15/2025 3:33,North,1
9003511,EVT00018,B601874-3-245,11/20/2024 14:19,G3,1
9003512,EVT00069,B601875-1-629,4/15/2025 6:57,VIP,1
9003513,EVT00058,B601876-1-747,12/10/2024 0:06,Club,1
9003514,EVT00039,B601877-1-486,10/22/2024 23:52,VIP,1
9003515,EVT00057,B601877-2-622,12/26/2024 16:12,VIP,1
9003516,EVT00074,B601878-1-261,10/22/2024 7:44,Club,1
9003517,EVT00069,B601879-1-380,2/28/2025 16:21,North,1
9003518,EVT00019,B601879-2-303,12/23/2024 18:23,North,1
9003519,EVT00078,B601879-3-216,12/12/2024 17:51,Club,1
9003520,EVT00016,B601880-1-729,2/17/2025 1:14,South,1
9003521,EVT00078,B601880-2-589,1/30/2025 11:47,G1,1
9003522,EVT00022,B601881-1-316,12/3/2024 5:35,G1,1
9003523,EVT00030,B601881-2-655,11/3/2024 8:31,North,1
9003524,EVT00046,B601882-1-142,2/6/2025 22:37,VIP,1
9003525,EVT00012,B601883-1-454,1/18/2025 17:28,G1,1
9003526,EVT00001,B601883-2-754,2/5/2025 10:37,North,1
9003527,EVT00072,B601884-1-379,1/6/2025 6:46,Club,1
9003528,EVT00003,B601885-1-202,1/22/2025 19:12,North,1
9003529,EVT00030,B601885-2-146,12/23/2024 5:06,Club,1
9003530,EVT00040,B601885-3-701,4/29/2025 18:22,Club,1
9003531,EVT00046,B601886-1-460,2/25/2025 19:15,Club,1
9003532,EVT00075,B601887-1-486,10/21/2024 9:41,VIP,1
9003533,EVT00073,B601887-2-940,4/23/2025 22:26,G2,1
9003534,EVT00029,B601888-1-550,11/13/2024 6:38,Club,1
9003535,EVT00045,B601888-2-569,10/30/2024 16:35,G3,1
9003536,EVT00040,B601888-3-768,3/7/2025 10:45,G3,1
9003537,EVT00053,B601889-2-298,3/26/2025 11:17,G2,1
9003538,EVT00014,B601890-1-330,4/29/2025 9:39,G3,1
9003539,EVT00028,B601890-2-531,2/28/2025 21:55,South,1
9003540,EVT00012,B601891-1-240,4/20/2025 22:37,VIP,1
9003541,EVT00021,B601891-2-283,11/14/2024 18:51,Club,1
9003542,EVT00026,B601891-3-103,1/26/2025 18:01,G1,1
9003543,EVT00012,B601892-1-601,1/20/2025 23:16,South,1
9003544,EVT00030,B601892-2-318,3/22/2025 2:16,G3,1
9003545,EVT00027,B601892-3-893,12/22/2024 23:21,VIP,1
9003546,EVT00024,B601893-1-297,11/6/2024 1:28,North,1
9003547,EVT00025,B601893-2-532,3/4/2025 12:51,South,1
9003548,EVT00047,B601894-1-864,11/8/2024 5:56,G1,1
9003549,EVT00026,B601894-2-461,10/15/2024 8:00,South,1
9003550,EVT00056,B601894-3-559,1/28/2025 5:22,Club,1
9003551,EVT00059,B601896-1-779,11/15/2024 23:25,Club,1
9003552,EVT00063,B601896-2-500,2/11/2025 9:19,Club,1
9003553,EVT00046,B601897-1-105,3/1/2025 3:42,Club,1
9003554,EVT00074,B601898-1-447,11/30/2024 3:11,North,1
9003555,EVT00008,B601898-2-613,11/27/2024 21:40,VIP,1
9003556,EVT00005,B601899-1-520,3/11/2025 1:17,G3,1
9003557,EVT00004,B601899-2-396,1/10/2025 16:07,G3,1
9003558,EVT00035,B601900-1-954,4/19/2025 9:30,North,1
9003559,EVT00016,B601900-2-121,12/26/2024 10:42,Club,1
9003560,EVT00051,B601901-1-668,12/9/2024 23:56,South,1
9003561,EVT00065,B601901-2-913,10/20/2024 20:57,G3,1
9003562,EVT00020,B601901-3-136,1/19/2025 18:01,G3,1
9003563,EVT00062,B601902-1-711,2/10/2025 0:59,G3,1
9003564,EVT00033,B601903-1-508,10/11/2024 21:08,G1,1
9003565,EVT00010,B601903-2-914,11/19/2024 1:11,South,1
9003566,EVT00003,B601903-3-502,4/4/2025 2:59,South,1
9003567,EVT00059,B601903-4-391,3/19/2025 4:18,G1,1
9003568,EVT00049,B601904-1-356,4/26/2025 3:20,VIP,1
9003569,EVT00002,B601904-2-440,3/18/2025 16:18,South,1
9003570,EVT00071,B601904-3-630,2/21/2025 15:13,G1,1
9003571,EVT00005,B601905-1-187,2/7/2025 17:05,G1,1
9003572,EVT00039,B601905-2-687,11/9/2024 22:30,G2,1
9003573,EVT00017,B601906-1-458,4/16/2025 21:53,G3,1
9003574,EVT00051,B601906-2-565,3/28/2025 6:11,VIP,1
9003575,EVT00040,B601907-1-784,4/7/2025 2:08,G1,1
9003576,EVT00043,B601907-2-707,1/19/2025 12:29,VIP,1
9003577,EVT00047,B601908-2-724,1/7/2025 7:14,G3,1
9003578,EVT00019,B601909-1-198,12/15/2024 12:46,Club,1
9003579,EVT00061,B601909-2-719,2/3/2025 21:59,G3,1
9003580,EVT00004,B601910-1-976,3/16/2025 22:00,G2,1
9003581,EVT00008,B601911-1-669,2/9/2025 17:24,G3,1
9003582,EVT00030,B601911-2-922,11/21/2024 12:55,Club,1
9003583,EVT00066,B601911-3-284,10/4/2024 14:32,South,1
9003584,EVT00029,B601912-1-725,11/18/2024 3:40,Club,1
9003585,EVT00007,B601912-2-329,4/2/2025 0:23,G3,1
9003586,EVT00018,B601913-1-153,1/7/2025 23:33,G2,1
9003587,EVT00010,B601914-1-286,12/12/2024 17:02,North,1
9003588,EVT00045,B601914-2-810,2/10/2025 2:53,North,1
9003589,EVT00040,B601914-3-663,4/1/2025 3:28,VIP,1
9003590,EVT00015,B601914-5-110,2/18/2025 9:38,G2,1
9003591,EVT00066,B601914-6-411,3/18/2025 21:05,Club,1
9003592,EVT00053,B601915-1-151,10/19/2024 0:48,South,1
9003593,EVT00034,B601915-2-233,3/23/2025 20:12,G2,1
9003594,EVT00063,B601917-1-150,1/1/2025 0:27,G2,1
9003595,EVT00008,B601917-2-212,11/26/2024 9:02,VIP,1
9003596,EVT00014,B601917-3-117,2/10/2025 1:18,G2,1
9003597,EVT00041,B601917-4-787,4/2/2025 8:20,Club,1
9003598,EVT00033,B601918-1-516,12/2/2024 1:45,VIP,1
9003599,EVT00039,B601918-2-934,4/1/2025 22:16,South,1
9003600,EVT00078,B601919-1-149,12/30/2024 22:56,G1,1
9003601,EVT00056,B601919-2-414,2/16/2025 6:02,North,1
9003602,EVT00029,B601919-3-259,4/16/2025 14:34,South,1
9003603,EVT00043,B601919-4-782,10/7/2024 18:09,Club,1
9003604,EVT00051,B601919-5-330,4/6/2025 13:45,Club,1
9003605,EVT00015,B601920-1-319,2/2/2025 8:50,Club,1
9003606,EVT00010,B601920-2-336,12/20/2024 1:54,G2,1
9003607,EVT00044,B601920-3-282,11/26/2024 16:31,G3,1
9003608,EVT00034,B601920-4-143,11/12/2024 21:57,G1,1
9003609,EVT00017,B601922-1-420,11/24/2024 8:31,G1,1
9003610,EVT00050,B601923-1-276,11/29/2024 2:05,Club,1
9003611,EVT00032,B601923-2-619,10/30/2024 14:00,G3,1
9003612,EVT00006,B601924-1-975,2/6/2025 16:22,Club,1
9003613,EVT00066,B601924-2-739,11/19/2024 14:41,North,1
9003614,EVT00057,B601925-1-281,2/9/2025 5:21,G3,1
9003615,EVT00019,B601925-2-643,11/19/2024 21:39,G2,1
9003616,EVT00039,B601925-3-947,2/26/2025 23:48,VIP,1
9003617,EVT00027,B601925-4-926,10/8/2024 0:16,South,1
9003618,EVT00071,B601926-1-165,12/26/2024 13:59,South,1
9003619,EVT00080,B601927-2-531,11/23/2024 21:28,South,1
9003620,EVT00002,B601928-1-844,4/18/2025 12:56,G2,1
9003621,EVT00074,B601928-2-573,11/17/2024 11:48,North,1
9003622,EVT00011,B601928-3-991,4/8/2025 23:04,South,1
9003623,EVT00075,B601928-4-199,3/13/2025 23:55,VIP,1
9003624,EVT00032,B601929-1-926,11/20/2024 1:51,G3,1
9003625,EVT00074,B601929-2-805,1/31/2025 21:10,North,1
9003626,EVT00014,B601930-1-458,10/9/2024 7:15,Club,1
9003627,EVT00069,B601930-2-119,1/28/2025 3:38,North,1
9003628,EVT00051,B601931-1-441,3/12/2025 0:42,North,1
9003629,EVT00020,B601932-1-561,12/12/2024 0:56,G1,1
9003630,EVT00008,B601932-2-372,3/23/2025 17:04,Club,1
9003631,EVT00049,B601933-1-951,4/3/2025 14:22,G3,1
9003632,EVT00064,B601933-2-416,2/1/2025 0:23,Club,1
9003633,EVT00065,B601933-3-312,10/15/2024 3:23,G1,1
9003634,EVT00012,B601934-1-113,10/5/2024 19:54,G2,1
9003635,EVT00035,B601934-2-863,2/13/2025 0:24,North,1
9003636,EVT00047,B601935-1-383,4/11/2025 4:26,G3,1
9003637,EVT00067,B601935-3-688,2/15/2025 4:10,Club,1
9003638,EVT00075,B601935-4-113,3/17/2025 2:46,G1,1
9003639,EVT00073,B601936-1-900,3/7/2025 6:48,VIP,1
9003640,EVT00030,B601936-2-829,1/5/2025 8:34,North,1
9003641,EVT00028,B601936-3-190,2/15/2025 20:13,South,1
9003642,EVT00075,B601937-1-314,12/18/2024 17:10,North,1
9003643,EVT00008,B601937-2-607,12/10/2024 13:17,South,1
9003644,EVT00004,B601937-3-470,12/2/2024 8:47,South,1
9003645,EVT00042,B601938-1-971,12/24/2024 14:25,South,1
9003646,EVT00069,B601938-2-678,3/8/2025 22:34,G1,1
9003647,EVT00042,B601939-1-774,11/28/2024 8:52,North,1
9003648,EVT00019,B601939-2-428,4/30/2025 11:36,South,1
9003649,EVT00004,B601939-3-614,11/8/2024 19:14,G2,1
9003650,EVT00005,B601939-4-108,11/12/2024 4:39,G2,1
9003651,EVT00025,B601939-5-767,1/15/2025 19:12,G2,1
9003652,EVT00044,B601940-1-506,11/14/2024 21:54,G2,1
9003653,EVT00058,B601940-2-811,1/26/2025 15:29,VIP,1
9003654,EVT00032,B601941-1-516,10/5/2024 3:41,VIP,1
9003655,EVT00053,B601941-2-126,3/12/2025 0:05,Club,1
9003656,EVT00051,B601941-3-253,11/24/2024 0:32,G1,1
9003657,EVT00074,B601941-4-111,1/7/2025 22:14,North,1
9003658,EVT00059,B601941-5-385,3/21/2025 1:32,G2,1
9003659,EVT00041,B601941-6-496,1/9/2025 19:55,North,1
9003660,EVT00079,B601942-1-359,12/21/2024 10:48,G1,1
9003661,EVT00067,B601942-2-865,2/19/2025 20:08,G3,1
9003662,EVT00022,B601942-3-296,1/7/2025 22:46,North,1
9003663,EVT00004,B601942-4-945,2/23/2025 3:43,G1,1
9003664,EVT00057,B601942-6-674,10/22/2024 22:50,Club,1
9003665,EVT00011,B601943-1-584,4/26/2025 13:31,G3,1
9003666,EVT00057,B601943-3-614,2/12/2025 4:12,G2,1
9003667,EVT00047,B601943-4-479,3/8/2025 7:36,South,1
9003668,EVT00080,B601944-1-945,12/21/2024 22:57,North,1
9003669,EVT00001,B601945-1-183,1/21/2025 3:45,South,1
9003670,EVT00004,B601945-2-644,4/24/2025 22:02,Club,1
9003671,EVT00010,B601946-1-322,2/24/2025 8:33,G3,1
9003672,EVT00066,B601947-1-189,1/9/2025 16:20,G3,1
9003673,EVT00058,B601947-2-709,1/3/2025 0:13,South,1
9003674,EVT00079,B601948-1-721,12/15/2024 23:24,South,1
9003675,EVT00078,B601948-2-833,3/25/2025 13:03,VIP,1
9003676,EVT00030,B601948-3-240,1/21/2025 12:30,G1,1
9003677,EVT00038,B601948-4-102,11/15/2024 22:11,Club,1
9003678,EVT00066,B601949-1-800,11/30/2024 12:07,North,1
9003679,EVT00075,B601949-4-893,3/28/2025 17:32,G2,1
9003680,EVT00013,B601950-2-610,12/16/2024 14:23,South,1
9003681,EVT00051,B601950-3-230,1/27/2025 6:32,G2,1
9003682,EVT00007,B601951-1-925,3/3/2025 5:51,G2,1
9003683,EVT00009,B601952-1-987,3/1/2025 3:26,G3,1
9003684,EVT00045,B601952-2-386,4/16/2025 11:58,G3,1
9003685,EVT00013,B601953-1-961,2/28/2025 6:51,North,1
9003686,EVT00028,B601953-2-914,2/2/2025 13:59,Club,1
9003687,EVT00043,B601953-3-288,12/19/2024 21:33,G2,1
9003688,EVT00030,B601953-4-419,2/25/2025 15:31,G2,1
9003689,EVT00013,B601954-1-389,10/29/2024 1:13,Club,1
9003690,EVT00040,B601955-2-583,10/25/2024 14:06,G1,1
9003691,EVT00037,B601956-1-589,10/19/2024 12:44,G3,1
9003692,EVT00035,B601957-1-342,2/9/2025 23:18,G2,1
9003693,EVT00080,B601957-3-719,12/29/2024 18:29,South,1
9003694,EVT00065,B601958-1-131,11/20/2024 23:44,VIP,1
9003695,EVT00064,B601958-3-791,1/3/2025 8:18,Club,1
9003696,EVT00063,B601959-1-469,11/18/2024 14:21,G3,1
9003697,EVT00072,B601960-1-417,12/7/2024 18:22,Club,1
9003698,EVT00044,B601960-2-957,2/6/2025 0:05,Club,1
9003699,EVT00024,B601961-1-284,1/17/2025 11:26,VIP,1
9003700,EVT00025,B601962-1-200,3/12/2025 14:42,G1,1
9003701,EVT00037,B601962-2-875,11/6/2024 7:26,G2,1
9003702,EVT00080,B601962-3-283,3/25/2025 9:45,North,1
9003703,EVT00064,B601963-1-322,12/4/2024 16:26,G1,1
9003704,EVT00045,B601963-2-190,11/26/2024 15:50,G2,1
9003705,EVT00054,B601963-3-695,2/19/2025 19:43,Club,1
9003706,EVT00009,B601964-1-811,10/7/2024 5:36,Club,1
9003707,EVT00080,B601964-2-440,1/7/2025 11:15,North,1
9003708,EVT00060,B601964-3-632,10/28/2024 23:52,G1,1
9003709,EVT00040,B601964-4-493,12/16/2024 18:00,G3,1
9003710,EVT00032,B601964-5-883,3/2/2025 15:08,G1,1
9003711,EVT00078,B601964-6-539,12/31/2024 0:19,G3,1
9003712,EVT00011,B601965-1-684,10/2/2024 23:24,G3,0
9003713,EVT00039,B601966-1-226,12/4/2024 4:01,North,1
9003714,EVT00047,B601967-1-919,11/16/2024 2:35,G3,1
9003715,EVT00045,B601968-1-277,3/7/2025 13:30,G2,1
9003716,EVT00039,B601969-1-916,1/3/2025 6:06,South,1
9003717,EVT00039,B601969-2-478,4/25/2025 7:14,G2,1
9003718,EVT00003,B601970-1-124,1/21/2025 5:23,G3,1
9003719,EVT00055,B601970-2-650,10/30/2024 5:00,G3,1
9003720,EVT00046,B601970-3-215,12/6/2024 5:00,South,1
9003721,EVT00077,B601971-1-456,4/23/2025 13:17,Club,1
9003722,EVT00080,B601972-1-335,2/25/2025 16:17,VIP,1
9003723,EVT00058,B601973-1-675,2/7/2025 5:23,Club,1
9003724,EVT00005,B601973-2-340,3/2/2025 8:13,North,1
9003725,EVT00047,B601974-2-606,11/21/2024 23:27,VIP,1
9003726,EVT00046,B601975-1-678,11/9/2024 19:58,North,1
9003727,EVT00077,B601976-1-624,10/15/2024 1:00,G1,0
9003728,EVT00073,B601976-2-855,2/24/2025 1:59,G1,1
9003729,EVT00032,B601977-1-832,4/9/2025 11:18,Club,1
9003730,EVT00072,B601977-2-928,2/9/2025 13:24,G1,1
9003731,EVT00076,B601978-1-392,4/10/2025 23:00,Club,1
9003732,EVT00003,B601980-1-638,3/6/2025 22:36,North,1
9003733,EVT00079,B601980-2-358,11/3/2024 16:30,Club,1
9003734,EVT00008,B601980-3-432,4/16/2025 1:21,South,1
9003735,EVT00076,B601981-1-706,2/9/2025 14:33,G3,1
9003736,EVT00060,B601981-2-365,10/5/2024 10:35,South,1
9003737,EVT00029,B601981-3-406,11/2/2024 8:23,North,1
9003738,EVT00011,B601982-1-525,10/11/2024 22:27,South,1
9003739,EVT00058,B601982-2-247,10/21/2024 20:12,South,1
9003740,EVT00012,B601983-2-162,12/7/2024 14:39,North,1
9003741,EVT00078,B601984-1-536,10/11/2024 16:29,VIP,1
9003742,EVT00030,B601984-2-143,4/17/2025 1:49,G3,1
9003743,EVT00037,B601984-3-106,4/6/2025 4:15,Club,0
9003744,EVT00048,B601985-1-644,4/5/2025 0:16,G1,1
9003745,EVT00019,B601986-1-203,11/22/2024 16:27,Club,1
9003746,EVT00030,B601987-2-494,4/19/2025 20:32,G2,1
9003747,EVT00031,B601988-1-842,3/28/2025 13:48,G1,1
9003748,EVT00067,B601988-2-465,12/24/2024 20:46,G3,1
9003749,EVT00034,B601988-3-834,1/17/2025 13:03,G2,1
9003750,EVT00005,B601989-1-226,3/14/2025 12:51,VIP,1
9003751,EVT00056,B601990-1-471,11/11/2024 5:35,North,1
9003752,EVT00064,B601991-1-369,10/18/2024 4:50,G1,1
9003753,EVT00013,B601992-1-549,3/4/2025 23:07,G3,1
9003754,EVT00017,B601993-1-938,1/20/2025 14:34,Club,1
9003755,EVT00008,B601994-1-910,12/19/2024 10:02,G1,1
9003756,EVT00047,B601994-2-345,10/6/2024 18:37,VIP,1
9003757,EVT00014,B601995-1-922,1/5/2025 9:02,G1,1
9003758,EVT00063,B601996-1-562,4/12/2025 22:58,G3,1
9003759,EVT00053,B601996-2-350,4/29/2025 23:14,VIP,1
9003760,EVT00048,B601996-3-855,3/20/2025 1:43,G3,1
9003761,EVT00007,B601997-1-464,10/3/2024 8:31,South,1
9003762,EVT00057,B601997-2-328,10/24/2024 0:33,Club,1
9003763,EVT00018,B601998-1-933,4/28/2025 7:36,G1,1
9003764,EVT00045,B601998-2-334,1/27/2025 17:06,Club,1
9003765,EVT00045,B601999-1-924,11/29/2024 10:30,VIP,1
9003766,EVT00019,B602000-1-444,1/2/2025 19:15,VIP,1
9003767,EVT00058,B602001-1-869,4/6/2025 1:57,VIP,1
9003768,EVT00078,B602001-2-105,3/5/2025 16:12,G3,1
9003769,EVT00058,B602002-1-878,12/19/2024 16:56,G2,1
9003770,EVT00019,B602002-2-960,3/22/2025 23:54,North,1
9003771,EVT00030,B602003-1-277,10/3/2024 8:42,G1,1
9003772,EVT00053,B602003-2-115,2/28/2025 22:54,G1,1
9003773,EVT00042,B602003-3-300,10/16/2024 0:18,G3,1
9003774,EVT00015,B602004-1-551,11/14/2024 5:21,G3,1
9003775,EVT00028,B602004-2-223,2/25/2025 18:51,VIP,1
9003776,EVT00026,B602004-3-719,10/13/2024 7:15,Club,1
9003777,EVT00070,B602005-1-326,12/24/2024 19:03,G3,1
9003778,EVT00010,B602005-2-633,3/9/2025 11:46,South,1
9003779,EVT00047,B602005-3-420,4/19/2025 22:33,G3,1
9003780,EVT00046,B602005-4-676,3/13/2025 9:12,VIP,1
9003781,EVT00008,B602006-1-105,4/27/2025 13:42,G1,1
9003782,EVT00034,B602006-2-284,3/12/2025 6:41,G2,1
9003783,EVT00054,B602007-1-877,3/2/2025 6:24,G3,1
9003784,EVT00014,B602007-2-613,12/14/2024 2:03,Club,1
9003785,EVT00046,B602008-1-819,4/20/2025 3:45,VIP,1
9003786,EVT00014,B602008-2-538,1/18/2025 14:13,G1,1
9003787,EVT00057,B602008-3-499,4/28/2025 5:52,South,1
9003788,EVT00023,B602008-4-927,4/4/2025 19:29,South,1
9003789,EVT00006,B602008-5-169,4/8/2025 22:28,G3,1
9003790,EVT00017,B602009-1-720,2/19/2025 21:54,G1,1
9003791,EVT00056,B602009-2-159,10/11/2024 22:21,VIP,1
9003792,EVT00055,B602009-3-545,1/20/2025 17:56,South,1
9003793,EVT00073,B602009-5-513,4/1/2025 16:49,G1,1
9003794,EVT00072,B602010-1-973,1/20/2025 0:35,G2,1
9003795,EVT00036,B602010-2-798,10/13/2024 18:18,G1,1
9003796,EVT00042,B602011-1-808,12/30/2024 19:35,South,1
9003797,EVT00075,B602011-2-101,12/29/2024 7:20,G1,1
9003798,EVT00065,B602012-1-119,12/7/2024 21:15,Club,1
9003799,EVT00054,B602013-1-181,11/15/2024 21:39,G2,1
9003800,EVT00069,B602013-2-758,12/22/2024 6:26,South,1
9003801,EVT00058,B602014-1-520,2/17/2025 11:24,North,1
9003802,EVT00057,B602015-1-542,3/16/2025 0:48,G1,0
9003803,EVT00060,B602016-1-335,10/26/2024 14:11,North,1
9003804,EVT00075,B602016-2-104,12/30/2024 11:06,North,1
9003805,EVT00034,B602017-1-665,12/9/2024 8:29,VIP,1
9003806,EVT00001,B602018-1-295,3/6/2025 17:02,G3,1
9003807,EVT00061,B602019-1-101,1/24/2025 16:59,VIP,1
9003808,EVT00077,B602019-2-567,3/16/2025 3:19,G3,1
9003809,EVT00065,B602020-1-946,2/27/2025 5:02,South,1
9003810,EVT00073,B602021-1-869,2/18/2025 15:29,VIP,1
9003811,EVT00075,B602021-2-127,10/7/2024 0:55,VIP,1
9003812,EVT00030,B602022-1-828,11/1/2024 9:00,Club,1
9003813,EVT00028,B602022-2-614,2/27/2025 11:56,G3,1
9003814,EVT00069,B602022-3-581,1/20/2025 14:24,South,1
9003815,EVT00074,B602023-1-674,3/30/2025 16:00,South,1
9003816,EVT00021,B602024-1-413,10/8/2024 6:21,North,1
9003817,EVT00051,B602024-2-791,12/8/2024 1:45,G2,1
9003818,EVT00060,B602024-3-611,2/15/2025 12:05,G3,1
9003819,EVT00077,B602025-1-296,3/21/2025 2:42,Club,1
9003820,EVT00073,B602026-1-369,10/28/2024 11:12,Club,1
9003821,EVT00044,B602027-1-827,4/25/2025 10:03,VIP,1
9003822,EVT00062,B602028-1-595,11/23/2024 16:37,G1,1
9003823,EVT00034,B602029-1-935,12/4/2024 23:58,North,1
9003824,EVT00065,B602030-1-770,2/20/2025 7:09,G1,1
9003825,EVT00002,B602030-2-897,4/2/2025 1:44,G2,1
9003826,EVT00076,B602030-3-863,11/21/2024 23:36,G3,1
9003827,EVT00068,B602031-1-933,2/24/2025 13:32,G1,1
9003828,EVT00066,B602031-2-509,4/8/2025 3:35,Club,1
9003829,EVT00013,B602032-1-339,2/25/2025 2:26,G2,0
9003830,EVT00039,B602032-2-725,12/27/2024 13:44,G3,1
9003831,EVT00007,B602032-3-665,4/23/2025 1:32,G2,1
9003832,EVT00001,B602032-4-833,1/1/2025 1:39,Club,1
9003833,EVT00012,B602033-1-388,3/29/2025 17:14,G1,1
9003834,EVT00003,B602034-1-672,11/16/2024 5:21,G2,1
9003835,EVT00054,B602034-2-109,10/26/2024 5:41,G3,1
9003836,EVT00054,B602035-1-920,4/2/2025 10:48,South,1
9003837,EVT00077,B602035-2-174,11/6/2024 3:02,North,1
9003838,EVT00071,B602035-3-386,11/20/2024 7:30,G3,1
9003839,EVT00068,B602035-4-353,11/2/2024 12:46,VIP,1
9003840,EVT00055,B602036-1-660,1/18/2025 14:31,G2,1
9003841,EVT00071,B602037-1-648,10/27/2024 23:21,Club,1
9003842,EVT00005,B602038-1-783,1/30/2025 17:40,G1,1
9003843,EVT00015,B602038-2-764,10/25/2024 17:58,G1,1
9003844,EVT00022,B602038-3-154,1/1/2025 2:10,North,1
9003845,EVT00045,B602039-1-440,1/3/2025 13:41,G2,1
9003846,EVT00078,B602039-2-345,2/9/2025 6:31,North,1
9003847,EVT00027,B602040-1-852,4/26/2025 20:45,Club,1
9003848,EVT00062,B602040-2-788,4/19/2025 15:06,North,1
9003849,EVT00036,B602041-1-840,1/7/2025 15:51,Club,1
9003850,EVT00004,B602041-2-419,11/12/2024 9:37,G1,1
9003851,EVT00078,B602042-2-130,3/16/2025 17:41,VIP,1
9003852,EVT00058,B602043-1-127,12/29/2024 13:27,G2,1
9003853,EVT00034,B602044-1-688,1/15/2025 8:25,North,1
9003854,EVT00009,B602045-1-558,4/5/2025 12:43,VIP,1
9003855,EVT00020,B602046-1-862,4/15/2025 22:21,North,1
9003856,EVT00014,B602046-2-573,4/15/2025 20:40,G2,1
9003857,EVT00080,B602047-1-731,4/26/2025 13:31,South,1
9003858,EVT00062,B602048-1-893,10/27/2024 7:07,G1,1
9003859,EVT00002,B602049-1-343,11/20/2024 23:59,G3,1
9003860,EVT00018,B602049-2-381,2/11/2025 18:33,Club,1
9003861,EVT00036,B602049-3-736,11/13/2024 6:29,Club,1
9003862,EVT00004,B602049-4-643,10/24/2024 17:37,North,1
9003863,EVT00042,B602050-1-756,2/16/2025 0:32,Club,1
9003864,EVT00024,B602050-2-692,3/2/2025 2:17,G3,1
9003865,EVT00077,B602050-3-199,4/20/2025 5:00,G1,1
9003866,EVT00050,B602050-4-638,12/16/2024 22:58,G3,1
9003867,EVT00028,B602051-1-998,1/29/2025 23:30,G3,1
9003868,EVT00021,B602051-2-344,3/7/2025 15:30,North,1
9003869,EVT00062,B602053-2-595,2/16/2025 16:16,South,1
9003870,EVT00042,B602053-3-272,1/26/2025 5:21,Club,1
9003871,EVT00031,B602053-4-331,2/24/2025 13:10,North,1
9003872,EVT00049,B602053-5-922,12/31/2024 3:47,North,1
9003873,EVT00022,B602053-6-776,11/7/2024 13:28,VIP,1
9003874,EVT00021,B602054-1-547,2/8/2025 20:27,North,1
9003875,EVT00064,B602055-1-648,1/31/2025 23:22,G2,1
9003876,EVT00060,B602055-2-434,1/21/2025 9:13,South,1
9003877,EVT00070,B602055-3-743,3/13/2025 6:35,G2,1
9003878,EVT00047,B602056-1-119,12/3/2024 8:43,VIP,1
9003879,EVT00035,B602056-2-562,10/23/2024 15:55,G3,1
9003880,EVT00010,B602057-1-836,1/3/2025 3:07,G3,1
9003881,EVT00030,B602057-2-392,1/7/2025 3:32,Club,1
9003882,EVT00029,B602057-3-700,4/23/2025 2:44,VIP,1
9003883,EVT00076,B602057-4-193,10/18/2024 11:40,South,1
9003884,EVT00066,B602058-1-599,12/6/2024 13:57,VIP,1
9003885,EVT00023,B602058-2-613,2/20/2025 18:31,VIP,1
9003886,EVT00020,B602059-1-261,12/18/2024 14:23,G1,1
9003887,EVT00001,B602060-1-145,2/23/2025 14:43,G1,1
9003888,EVT00005,B602061-1-791,1/9/2025 12:40,North,1
9003889,EVT00030,B602062-2-368,12/11/2024 23:44,North,1
9003890,EVT00049,B602063-1-678,10/21/2024 2:54,South,1
9003891,EVT00057,B602063-2-892,3/23/2025 21:44,G2,1
9003892,EVT00004,B602064-1-610,3/12/2025 10:08,Club,1
9003893,EVT00007,B602064-2-986,1/30/2025 17:15,G3,1
9003894,EVT00009,B602065-1-524,4/24/2025 8:57,Club,1
9003895,EVT00066,B602066-1-411,4/25/2025 21:25,VIP,1
