ItemId,OrdId,EvtId,TktType,Sect,Rw,Seat,Price,Barcode
7003820,601855,EVT00041,single,101,A,11,240.63,B601855-1-658
7003821,601856,EVT00012,single,104,B,21,78.16,B601856-1-347
7003822,601856,EVT00028,vip,GA,E,,135.39,B601856-2-340
7003823,601857,EVT00004,single,101,,11,66.34,B601857-1-273
7003824,601857,EVT00042,single,105,E,4,97.85,B601857-2-490
7003825,601857,EVT00025,single,103,D,27,67.76,B601857-3-910
7003826,601858,EVT00069,youth,104,C,21,183.38,B601858-1-567
7003827,601859,EVT00002,single,104,C,26,73.67,B601859-1-976
7003828,601859,EVT00023,single,104,A,13,75,B601859-2-894
7003829,601859,EVT00061,single,GA,,,50.53,B601859-3-762
7003830,601860,EVT00080,single,101,,8,90.52,B601860-1-772
7003831,601860,EVT00035,youth,GA,D,,41.06,B601860-2-314
7003832,601860,EVT00025,single,,E,13,85.84,B601860-3-853
7003833,601861,EVT00051,single,102,A,13,60.09,B601861-1-532
7003834,601861,EVT00045,single,,E,21,74.02,B601861-2-939
7003835,601861,EVT00047,youth,101,,20,78.75,B601861-3-549
7003836,601862,EVT00052,single,,A,10,17.08,B601862-1-967
7003837,601862,EVT00034,single,,B,25,18.96,B601862-2-620
7003838,601862,EVT00071,single,106,A,8,6.55,B601862-3-973
7003839,601863,EVT00027,single,,E,1,54.06,B601863-1-814
7003840,601864,EVT00037,single,101,E,27,42.64,B601864-1-875
7003841,601864,EVT00042,single,,,27,20.97,B601864-2-223
7003842,601864,EVT00077,single,,B,1,62.17,B601864-3-762
7003843,601865,EVT00038,single,102,D,12,14.17,B601865-1-722
7003844,601865,EVT00001,single,GA,C,,2.23,B601865-2-656
7003845,601865,EVT00072,single,GA,D,,12.05,B601865-3-351
7003846,601866,EVT00029,single,GA,E,,31.1,B601866-1-881
7003847,601866,EVT00048,vip,GA,B,,19.93,B601866-2-496
7003848,601866,EVT00046,single,104,C,30,48.46,B601866-3-280
7003849,601867,EVT00035,single,103,C,17,83.75,B601867-1-918
7003850,601867,EVT00027,single,102,C,14,29.6,B601867-2-434
7003851,601867,EVT00047,vip,GA,,,63.13,B601867-3-414
7003852,601868,EVT00044,single,101,,4,71.38,B601868-1-748
7003853,601869,EVT00072,single,101,B,2,183.96,B601869-1-932
7003854,601870,EVT00010,season,103,E,21,72.4,B601870-1-236
7003855,601871,EVT00067,single,103,D,30,36.48,B601871-1-221
7003856,601871,EVT00079,season,105,C,6,110.66,B601871-2-768
7003857,601872,EVT00059,season,102,A,15,1.12,B601872-1-528
7003858,601872,EVT00045,single,106,D,28,5.89,B601872-2-902
7003859,601872,EVT00020,single,102,,4,1.58,B601872-3-617
7003860,601872,EVT00036,season,106,B,17,6.44,B601872-4-787
7003861,601872,EVT00068,season,,B,11,1.74,B601872-5-534
7003862,601872,EVT00020,vip,102,C,10,4.43,B601872-6-483
7003863,601873,EVT00053,youth,,B,4,231.99,B601873-1-926
7003864,601874,EVT00063,single,102,A,28,81.01,B601874-1-843
7003865,601874,EVT00072,single,103,C,26,34.06,B601874-2-797
7003866,601874,EVT00018,single,GA,A,,60.87,B601874-3-245
7003867,601874,EVT00023,single,106,C,30,62.3,B601874-4-741
7003868,601875,EVT00069,single,104,C,29,165.43,B601875-1-629
7003869,601876,EVT00058,single,104,D,14,168.59,B601876-1-747
7003870,601877,EVT00039,youth,101,E,26,140.29,B601877-1-486
7003871,601877,EVT00057,single,105,D,5,103.09,B601877-2-622
7003872,601878,EVT00074,single,GA,,,249.01,B601878-1-261
7003873,601879,EVT00069,single,,B,30,113.67,B601879-1-380
7003874,601879,EVT00019,vip,104,D,6,62.4,B601879-2-303
7003875,601879,EVT00078,single,102,E,20,69.46,B601879-3-216
7003876,601880,EVT00016,youth,GA,,,78.99,B601880-1-729
7003877,601880,EVT00078,single,104,E,26,107.97,B601880-2-589
7003878,601881,EVT00022,youth,104,E,4,46.01,B601881-1-316
7003879,601881,EVT00030,youth,103,D,15,58.4,B601881-2-655
7003880,601881,EVT00045,single,,A,26,102.07,B601881-3-817
7003881,601882,EVT00046,comp,106,A,2,127.15,B601882-1-142
7003882,601883,EVT00012,season,101,E,18,33.2,B601883-1-454
7003883,601883,EVT00001,vip,101,B,5,8.18,B601883-2-754
7003884,601884,EVT00072,single,101,E,3,135.87,B601884-1-379
7003885,601884,EVT00078,season,102,B,16,89.36,B601884-2-549
7003886,601885,EVT00003,youth,GA,,,30,B601885-1-202
7003887,601885,EVT00030,single,105,C,17,89.09,B601885-2-146
7003888,601885,EVT00040,youth,101,,23,70.45,B601885-3-701
7003889,601886,EVT00046,single,104,C,14,188.87,B601886-1-460
7003890,601887,EVT00075,single,101,B,3,12.78,B601887-1-486
7003891,601887,EVT00073,single,102,D,8,5.48,B601887-2-940
7003892,601888,EVT00029,single,105,A,28,14.51,B601888-1-550
7003893,601888,EVT00045,single,106,,19,6.19,B601888-2-569
7003894,601888,EVT00040,youth,104,A,14,7.78,B601888-3-768
7003895,601889,EVT00043,single,103,A,2,5.21,B601889-1-844
7003896,601889,EVT00053,single,104,,25,32.92,B601889-2-298
7003897,601890,EVT00014,single,101,,14,23.42,B601890-1-330
7003898,601890,EVT00028,single,GA,B,,49.6,B601890-2-531
7003899,601891,EVT00012,single,GA,C,,77.36,B601891-1-240
7003900,601891,EVT00021,single,105,D,10,82.74,B601891-2-283
7003901,601891,EVT00026,single,GA,,,50.44,B601891-3-103
7003902,601892,EVT00012,single,,C,2,20.48,B601892-1-601
7003903,601892,EVT00030,single,,,27,19.41,B601892-2-318
7003904,601892,EVT00027,youth,103,,8,21.36,B601892-3-893
7003905,601893,EVT00024,single,103,E,4,35.06,B601893-1-297
7003906,601893,EVT00025,single,GA,C,,55.67,B601893-2-532
7003907,601894,EVT00047,single,,C,12,65.46,B601894-1-864
7003908,601894,EVT00026,single,102,D,11,74.72,B601894-2-461
7003909,601894,EVT00056,single,101,A,8,63.21,B601894-3-559
7003910,601895,EVT00015,season,GA,E,,130.52,B601895-1-638
7003911,601896,EVT00059,single,,B,2,72.91,B601896-1-779
7003912,601896,EVT00063,single,106,C,5,103.39,B601896-2-500
7003913,601897,EVT00046,single,101,B,25,235.92,B601897-1-105
7003914,601898,EVT00074,single,106,,19,70.31,B601898-1-447
7003915,601898,EVT00008,single,105,,23,80,B601898-2-613
7003916,601899,EVT00005,single,101,D,25,48.82,B601899-1-520
7003917,601899,EVT00004,single,101,C,12,36.45,B601899-2-396
7003918,601900,EVT00035,single,103,E,21,201.24,B601900-1-954
7003919,601900,EVT00016,comp,105,B,15,0,B601900-2-121
7003920,601901,EVT00051,single,101,,25,21.25,B601901-1-668
7003921,601901,EVT00065,single,103,,23,40.64,B601901-2-913
7003922,601901,EVT00020,single,GA,A,,81.49,B601901-3-136
7003923,601902,EVT00062,single,102,,4,172.2,B601902-1-711
7003924,601903,EVT00033,single,103,C,18,25.54,B601903-1-508
7003925,601903,EVT00010,single,105,A,28,19.96,B601903-2-914
7003926,601903,EVT00003,single,104,B,14,8.6,B601903-3-502
7003927,601903,EVT00059,single,103,A,18,16.3,B601903-4-391
7003928,601904,EVT00049,single,101,D,13,44.47,B601904-1-356
7003929,601904,EVT00002,single,101,D,11,23.9,B601904-2-440
7003930,601904,EVT00071,single,GA,E,,106.45,B601904-3-630
7003931,601905,EVT00005,comp,101,E,15,0,B601905-1-187
7003932,601905,EVT00039,season,,D,22,96.57,B601905-2-687
7003933,601906,EVT00017,single,GA,,,69.3,B601906-1-458
7003934,601906,EVT00051,single,101,,14,45.92,B601906-2-565
7003935,601907,EVT00040,youth,102,A,11,42.5,B601907-1-784
7003936,601907,EVT00043,single,104,E,20,30.25,B601907-2-707
7003937,601908,EVT00048,single,103,C,30,19.87,B601908-1-117
7003938,601908,EVT00047,season,102,A,22,49.95,B601908-2-724
7003939,601909,EVT00019,single,101,D,12,61.29,B601909-1-198
7003940,601909,EVT00061,single,105,E,30,24.76,B601909-2-719
7003941,601910,EVT00004,single,106,D,29,205.66,B601910-1-976
7003942,601911,EVT00008,single,102,C,27,74.06,B601911-1-669
7003943,601911,EVT00030,single,,B,27,65.94,B601911-2-922
7003944,601911,EVT00066,single,,,4,16.67,B601911-3-284
7003945,601912,EVT00029,single,102,,10,125.24,B601912-1-725
7003946,601912,EVT00007,single,101,B,10,51.78,B601912-2-329
7003947,601913,EVT00018,youth,,A,13,96.91,B601913-1-153
7003948,601914,EVT00010,season,103,D,7,5.21,B601914-1-286
7003949,601914,EVT00045,vip,,B,24,14.85,B601914-2-810
7003950,601914,EVT00040,youth,,A,28,12.82,B601914-3-663
7003951,601914,EVT00064,season,103,C,1,2.4,B601914-4-393
7003952,601914,EVT00015,season,104,E,9,14.36,B601914-5-110
7003953,601914,EVT00066,season,106,C,8,14.26,B601914-6-411
7003954,601915,EVT00053,single,101,B,2,43.22,B601915-1-151
7003955,601915,EVT00034,single,,A,10,63.61,B601915-2-233
7003956,601916,EVT00041,vip,105,E,10,213.65,B601916-1-757
7003957,601917,EVT00063,single,101,E,8,15.07,B601917-1-150
7003958,601917,EVT00008,single,102,C,13,12,B601917-2-212
7003959,601917,EVT00014,single,,D,11,2.88,B601917-3-117
7003960,601917,EVT00041,single,GA,D,,14.67,B601917-4-787
7003961,601918,EVT00033,single,GA,,,28.29,B601918-1-516
7003962,601918,EVT00039,youth,102,C,7,28.96,B601918-2-934
7003963,601919,EVT00078,season,,E,22,19.35,B601919-1-149
7003964,601919,EVT00056,season,104,C,15,24.06,B601919-2-414
7003965,601919,EVT00029,single,105,,24,26.25,B601919-3-259
7003966,601919,EVT00043,season,105,D,16,26.22,B601919-4-782
7003967,601919,EVT00051,single,GA,D,,7.7,B601919-5-330
7003968,601920,EVT00015,single,101,C,25,20.73,B601920-1-319
7003969,601920,EVT00010,single,102,A,22,58.92,B601920-2-336
7003970,601920,EVT00044,single,106,E,14,44.48,B601920-3-282
7003971,601920,EVT00034,single,103,A,16,49.69,B601920-4-143
7003972,601921,EVT00009,season,104,,18,20.65,B601921-1-968
7003973,601922,EVT00017,single,GA,E,,160.84,B601922-1-420
7003974,601923,EVT00050,youth,,,23,31.5,B601923-1-276
7003975,601923,EVT00032,single,GA,B,,45.64,B601923-2-619
7003976,601924,EVT00006,single,106,E,13,37.91,B601924-1-975
7003977,601924,EVT00066,youth,105,E,16,46.68,B601924-2-739
7003978,601925,EVT00057,single,105,C,11,23.5,B601925-1-281
7003979,601925,EVT00019,single,,,23,37.77,B601925-2-643
7003980,601925,EVT00039,single,103,A,13,35.12,B601925-3-947
7003981,601925,EVT00027,single,101,A,3,41.85,B601925-4-926
7003982,601926,EVT00071,youth,105,A,14,212.04,B601926-1-165
7003983,601927,EVT00079,youth,,A,29,76.59,B601927-1-946
7003984,601927,EVT00080,youth,GA,,,67.61,B601927-2-531
7003985,601928,EVT00002,single,105,E,16,51.69,B601928-1-844
7003986,601928,EVT00074,single,,A,20,53.42,B601928-2-573
7003987,601928,EVT00011,season,101,D,20,104.58,B601928-3-991
7003988,601928,EVT00075,comp,106,A,29,0,B601928-4-199
7003989,601929,EVT00032,vip,103,D,16,124.9,B601929-1-926
7003990,601929,EVT00074,vip,GA,B,,89.96,B601929-2-805
7003991,601930,EVT00014,vip,GA,E,,61.25,B601930-1-458
7003992,601930,EVT00069,season,106,C,11,141.61,B601930-2-119
7003993,601931,EVT00051,vip,103,A,27,62.59,B601931-1-441
7003994,601932,EVT00020,single,102,D,1,84.63,B601932-1-561
7003995,601932,EVT00008,single,,B,29,102.81,B601932-2-372
7003996,601933,EVT00049,single,GA,E,,12.48,B601933-1-951
7003997,601933,EVT00064,season,,D,11,4.95,B601933-2-416
7003998,601933,EVT00065,season,,C,18,13.65,B601933-3-312
7003999,601934,EVT00012,single,104,B,21,31.35,B601934-1-113
7004000,601934,EVT00035,single,GA,D,,143.88,B601934-2-863
7004001,601935,EVT00047,single,105,C,6,32.53,B601935-1-383
7004002,601935,EVT00001,single,105,B,12,53.79,B601935-2-776
7004003,601935,EVT00067,single,104,E,2,64.65,B601935-3-688
7004004,601935,EVT00075,single,102,E,23,75.07,B601935-4-113
7004005,601936,EVT00073,single,105,E,2,38.73,B601936-1-900
7004006,601936,EVT00030,single,104,A,19,33.1,B601936-2-829
7004007,601936,EVT00028,single,GA,A,,9.9,B601936-3-190
7004008,601937,EVT00075,single,105,B,3,77.14,B601937-1-314
7004009,601937,EVT00008,single,103,D,6,58.71,B601937-2-607
7004010,601937,EVT00004,single,103,D,14,41.69,B601937-3-470
7004011,601938,EVT00042,single,,E,23,68.64,B601938-1-971
7004012,601938,EVT00069,single,104,,6,104.09,B601938-2-678
7004013,601939,EVT00042,season,102,E,15,8.54,B601939-1-774
7004014,601939,EVT00019,single,106,,22,34.5,B601939-2-428
7004015,601939,EVT00004,season,104,,12,29.58,B601939-3-614
7004016,601939,EVT00005,youth,101,E,27,7.08,B601939-4-108
7004017,601939,EVT00025,season,,,24,45.65,B601939-5-767
7004018,601940,EVT00044,season,102,D,25,187.8,B601940-1-506
7004019,601940,EVT00058,season,,E,21,53.53,B601940-2-811
7004020,601941,EVT00032,season,101,A,5,22.98,B601941-1-516
7004021,601941,EVT00053,single,103,,20,32.81,B601941-2-126
7004022,601941,EVT00051,season,101,C,26,34.81,B601941-3-253
7004023,601941,EVT00074,single,103,A,16,38.84,B601941-4-111
7004024,601941,EVT00059,season,103,B,11,37.45,B601941-5-385
7004025,601941,EVT00041,season,103,B,4,31.43,B601941-6-496
7004026,601942,EVT00079,season,GA,,,30.11,B601942-1-359
7004027,601942,EVT00067,season,,D,28,24.44,B601942-2-865
7004028,601942,EVT00022,season,104,A,2,23.65,B601942-3-296
7004029,601942,EVT00004,season,102,E,16,6.07,B601942-4-945
7004030,601942,EVT00077,season,101,A,3,28.71,B601942-5-654
7004031,601942,EVT00057,season,102,D,12,31.91,B601942-6-674
7004032,601943,EVT00011,season,,E,3,46.04,B601943-1-584
7004033,601943,EVT00054,single,104,B,2,76.1,B601943-2-367
7004034,601943,EVT00057,season,103,B,13,37.64,B601943-3-614
7004035,601943,EVT00047,single,105,A,16,89,B601943-4-479
7004036,601944,EVT00080,vip,,D,1,65.59,B601944-1-945
7004037,601944,EVT00078,youth,104,B,5,58.77,B601944-2-221
7004038,601945,EVT00001,single,106,E,27,105.18,B601945-1-183
7004039,601945,EVT00004,youth,GA,D,,87.63,B601945-2-644
7004040,601946,EVT00010,single,106,A,4,52.42,B601946-1-322
7004041,601947,EVT00066,single,102,C,5,107.22,B601947-1-189
7004042,601947,EVT00058,youth,GA,D,,51.04,B601947-2-709
7004043,601948,EVT00079,single,106,E,11,24.02,B601948-1-721
7004044,601948,EVT00078,comp,104,A,26,0,B601948-2-833
7004045,601948,EVT00030,single,GA,E,,23.21,B601948-3-240
7004046,601948,EVT00038,single,101,C,6,20.23,B601948-4-102
7004047,601949,EVT00066,vip,103,B,10,23.28,B601949-1-800
7004048,601949,EVT00058,single,101,,26,13.92,B601949-2-181
7004049,601949,EVT00032,single,105,A,17,14.33,B601949-3-591
7004050,601949,EVT00075,single,105,,10,12.87,B601949-4-893
7004051,601950,EVT00030,single,106,B,8,18.52,B601950-1-666
7004052,601950,EVT00013,single,101,E,28,8.09,B601950-2-610
7004053,601950,EVT00051,single,GA,B,,28.97,B601950-3-230
7004054,601951,EVT00007,single,GA,,,75.8,B601951-1-925
7004055,601952,EVT00009,youth,GA,E,,23.41,B601952-1-987
7004056,601952,EVT00045,single,101,E,23,15.74,B601952-2-386
7004057,601953,EVT00013,single,101,,20,68.67,B601953-1-961
7004058,601953,EVT00028,single,GA,,,22.05,B601953-2-914
7004059,601953,EVT00043,youth,106,A,7,68,B601953-3-288
7004060,601953,EVT00030,single,106,A,20,34.72,B601953-4-419
7004061,601954,EVT00013,single,104,A,3,246.47,B601954-1-389
7004062,601955,EVT00055,single,103,D,11,50.03,B601955-1-596
7004063,601955,EVT00040,single,,C,10,148.8,B601955-2-583
7004064,601956,EVT00037,single,104,A,15,167.87,B601956-1-589
7004065,601957,EVT00035,single,,E,12,120.32,B601957-1-342
7004066,601957,EVT00020,single,103,,16,27,B601957-2-571
7004067,601957,EVT00080,single,105,D,12,79.6,B601957-3-719
7004068,601958,EVT00065,single,105,E,2,52.33,B601958-1-131
7004069,601958,EVT00074,single,104,,22,39.8,B601958-2-602
7004070,601958,EVT00064,single,106,A,8,52.04,B601958-3-791
7004071,601959,EVT00063,vip,GA,D,,139.94,B601959-1-469
7004072,601960,EVT00072,single,GA,A,,127.25,B601960-1-417
7004073,601960,EVT00044,single,103,D,15,27.57,B601960-2-957
7004074,601961,EVT00024,single,106,B,2,39.55,B601961-1-284
7004075,601962,EVT00025,single,103,C,16,16.4,B601962-1-200
7004076,601962,EVT00037,single,105,C,19,14.47,B601962-2-875
7004077,601962,EVT00080,youth,103,A,13,46.89,B601962-3-283
7004078,601963,EVT00064,single,GA,D,,55.11,B601963-1-322
7004079,601963,EVT00045,single,105,C,18,52.65,B601963-2-190
7004080,601963,EVT00054,single,,E,6,32.12,B601963-3-695
7004081,601964,EVT00009,vip,GA,B,,27.18,B601964-1-811
7004082,601964,EVT00080,season,101,C,18,15.74,B601964-2-440
7004083,601964,EVT00060,single,105,,25,18.16,B601964-3-632
7004084,601964,EVT00040,vip,,E,30,22.74,B601964-4-493
7004085,601964,EVT00032,season,GA,B,,12.22,B601964-5-883
7004086,601964,EVT00078,season,,E,23,8.21,B601964-6-539
7004087,601965,EVT00011,single,101,,2,50.29,B601965-1-684
7004088,601966,EVT00039,youth,103,B,17,197.56,B601966-1-226
7004089,601967,EVT00047,single,102,C,21,121.36,B601967-1-919
7004090,601968,EVT00045,single,106,B,30,96.81,B601968-1-277
7004091,601969,EVT00039,single,101,A,25,80.22,B601969-1-916
7004092,601969,EVT00039,single,101,A,5,83.97,B601969-2-478
7004093,601970,EVT00003,single,106,E,17,51.91,B601970-1-124
7004094,601970,EVT00055,single,101,D,25,66.05,B601970-2-650
7004095,601970,EVT00046,single,103,D,11,106.64,B601970-3-215
7004096,601971,EVT00077,single,106,C,21,198.62,B601971-1-456
7004097,601972,EVT00080,single,106,C,30,24.04,B601972-1-335
7004098,601973,EVT00058,vip,106,D,1,38.11,B601973-1-675
7004099,601973,EVT00005,single,105,,26,139.62,B601973-2-340
7004100,601974,EVT00008,season,,D,8,83.12,B601974-1-473
7004101,601974,EVT00047,single,101,A,16,116.98,B601974-2-606
7004102,601975,EVT00046,single,GA,B,,29.18,B601975-1-678
7004103,601976,EVT00077,single,102,A,22,156.59,B601976-1-624
7004104,601976,EVT00073,youth,GA,A,,40.79,B601976-2-855
7004105,601977,EVT00032,single,GA,D,,238.37,B601977-1-832
7004106,601977,EVT00072,comp,104,,5,0,B601977-2-928
7004107,601978,EVT00076,single,105,C,30,39.48,B601978-1-392
7004108,601979,EVT00043,single,GA,,,111.2,B601979-1-473
7004109,601980,EVT00003,single,106,A,3,44.44,B601980-1-638
7004110,601980,EVT00079,single,106,A,8,74.85,B601980-2-358
7004111,601980,EVT00008,single,103,,28,43.99,B601980-3-432
7004112,601981,EVT00076,youth,103,A,2,22.13,B601981-1-706
7004113,601981,EVT00060,single,103,B,4,68.7,B601981-2-365
7004114,601981,EVT00029,single,102,,10,83.51,B601981-3-406
7004115,601982,EVT00011,comp,GA,A,,0,B601982-1-525
7004116,601982,EVT00058,single,106,A,22,209.88,B601982-2-247
7004117,601983,EVT00015,single,102,B,26,57.79,B601983-1-912
7004118,601983,EVT00012,single,105,A,28,51.64,B601983-2-162
7004119,601984,EVT00078,single,104,,2,5.47,B601984-1-536
7004120,601984,EVT00030,single,102,D,22,3.44,B601984-2-143
7004121,601984,EVT00037,single,GA,,,8.87,B601984-3-106
7004122,601985,EVT00048,single,101,B,17,38.65,B601985-1-644
7004123,601986,EVT00019,single,105,A,29,140.8,B601986-1-203
7004124,601987,EVT00050,youth,101,B,25,14.25,B601987-1-788
7004125,601987,EVT00030,single,104,B,10,9.81,B601987-2-494
7004126,601988,EVT00031,youth,101,A,25,104.01,B601988-1-842
7004127,601988,EVT00067,single,,E,15,64.46,B601988-2-465
7004128,601988,EVT00034,single,104,D,30,74.99,B601988-3-834
7004129,601989,EVT00005,single,106,B,26,106.55,B601989-1-226
7004130,601990,EVT00056,single,GA,B,,81.99,B601990-1-471
7004131,601991,EVT00064,single,102,D,13,54.01,B601991-1-369
7004132,601992,EVT00013,single,103,B,26,63.66,B601992-1-549
7004133,601993,EVT00017,single,101,D,16,84.39,B601993-1-938
7004134,601994,EVT00008,single,105,E,29,82.54,B601994-1-910
7004135,601994,EVT00047,single,GA,,,104.79,B601994-2-345
7004136,601995,EVT00014,season,GA,,,33.27,B601995-1-922
7004137,601995,EVT00039,single,104,,14,19.58,B601995-2-834
7004138,601996,EVT00063,season,,B,22,64.19,B601996-1-562
7004139,601996,EVT00053,season,101,D,23,23.88,B601996-2-350
7004140,601996,EVT00048,season,103,D,8,104.68,B601996-3-855
7004141,601997,EVT00007,season,103,A,21,25.44,B601997-1-464
7004142,601997,EVT00057,season,105,D,27,77.79,B601997-2-328
7004143,601998,EVT00018,season,104,E,20,150.18,B601998-1-933
7004144,601998,EVT00045,season,101,D,27,24.26,B601998-2-334
7004145,601999,EVT00045,single,GA,C,,176.2,B601999-1-924
7004146,602000,EVT00019,single,102,B,1,226.27,B602000-1-444
7004147,602001,EVT00058,single,104,,23,48.39,B602001-1-869
7004148,602001,EVT00078,single,106,A,28,86.46,B602001-2-105
7004149,602002,EVT00058,single,103,B,23,87.32,B602002-1-878
7004150,602002,EVT00019,vip,GA,C,,35.76,B602002-2-960
7004151,602003,EVT00030,single,GA,E,,98.92,B602003-1-277
7004152,602003,EVT00053,youth,102,C,7,34.35,B602003-2-115
7004153,602003,EVT00042,vip,GA,,,46.55,B602003-3-300
